beginOffset,content,magnitude,score
64233,追伸販売代理業者さんが対応してくれて、商品を交換してくれるとのこと。,0.5,0.5
64335,ありがとうございます。,0.9,0.9
64368,音質的には問題なく満足。,0.9,0.9
64404,動画等でも心地の良い音。,0.9,0.9
64440,低音ブーストしても、ある程度なら応えてくれる。,0.8,0.8
64509,しかしながら、つけ心地が最低クラス。,0.8,-0.8
64563,左右別々の音が聞けるのは面白いと思うけど、使用する機会はあまりなさそう、、、pcに接続した際、bluetoothだとサウンドカード出力じゃなくなってしまうのは盲点だった泣。,0.7,-0.7
64799,ノイズのため返品したのですが、メーカーから新しいものが送られて来ました。,0.3,0.3
64907,そのため、再評価します。,0.0,0.0
64943,音質は、この価格帯のヘッドフォンとしては、非常に良い音質です。4としたのは、装着感です。,0.9,0.9
65073,以下のようなヘッドフォンの装着感は素晴らしいものなので、参考にして欲しい。,0.5,-0.5
65184,装着感さえ良くなれば5に値すると思います価格帯は全然違いますが、staxに近い装着感が得られれば最高なのですが。jvcのヘッドフォンstaxのヘッドフォン過去の評価ヘッドフォンは、staxを使っていますが、オープンエアータイプで音がもれるので、密閉型を購入しようと思いましたが、ノイズが大きくて返品しました。,0.3,0.3
65614,ハズレを引いただけかもしれませんが、ヘッドフォンとしてもつけ心地が悪く、このメーカーのヘッドフォンを買おうとは思わなくなりました。staxが最高につけ心地が良いので、よりひどく感じました。,0.7,-0.7
65888,現在は、オーディオテクニカのヘッドホンを使用していましたが、パット交換するほどの製品でもなかったので、買い替えるつもりで、ネット反響の良いこのヘッドホンを注文しましたが、全くの期待外れでした。,0.8,-0.8
66176,皆さんどうゆう観点で、高評価にしているのかが理解できません。,0.7,-0.7
66266,音量調整で注意しないと、直ぐに音が歪みます。,0.6,-0.6
66332,ギターのアンプみたいですね。,0.0,0.0
66374,お話しになりません。,0.8,-0.8
66404,中程度のボリュームでしたら、問題はありませんが、音質が細く貧弱です。,0.3,-0.3
66506,やっぱりテクニカにすれば、良かったですね。,0.4,0.4
66569,解像度?,0.0,0.0
66579,まるで、駄目ですね。,0.9,-0.9
66609,音質はそれなりにいいですが、低音も高音もどちらもtrondの方が良いです。,0.1,0.1
66710,重低音も凄いですし。,0.9,0.9
66740,そこら辺のヘッドホンよりはいいですがただ眼鏡をしているので、オーバーイヤーのこちらを買ったのですが、それでも少し痛いです。,0.6,-0.6
66923,ヘッドホンにむいてないだけなのかもしれません。,0.4,-0.4
66992,音質は低音よりで、わりとドスドスするタイプでかなり好きでした。bluetoothも、そこまで遅延がなくかなり満足しています。,0.9,0.9
67160,有線よりは少し音質劣化するが許容範囲ただ、rとlの区別が書いてないので、そこは書いて欲しかった。,0.5,-0.5
67300,あと、全体に作り硬めなので、すこしやりづらい。,0.8,-0.8
67369,イヤーパットはかなり最高でした。,0.9,0.9
67417,特に問題なく使うことができています。,0.9,0.9
67471,音もそれなりにいいので満足しています。,0.9,0.9
67528,音楽鑑賞用にフリマアプリにて新品を購入しました。,0.1,0.1
67600,良い点と惜しい点をそれぞれ簡単に良い点見た目以上に軽い側圧がかなり緩めなので疲れにくい音質は有線、無線ともにとても良い惜しい点若干の音漏れ遮音性はちょっと薄いかも無線使用時に薄いノイズが走るまとめ音質は価格帯で言うと特に優れているように思います。,0.8,0.8
67969,特に無線使用時は同価格帯他製品に比べ音の劣化が少なく再現性が高いように思いました。,0.5,0.5
68092,本当にノイズが惜しくてたまりません。,0.8,0.8
68146,これさえなければ5でもよかった。,0.0,0.0
68192,使用するのは映画鑑賞だけですが、ヘッドフォン無しで聞いていた時に比べ詳細な音まで聞けて最高です。,0.9,0.9
68336,しかし個人的な感覚なのか、長時間使用は圧迫感があり苦痛を感じます。,0.3,-0.3
68435,特に音質やつけ心地に違和感もなく普通にいい商品だと思われる。,0.9,0.9
68525,ただ一つアンプとスマホやpcに接続して音を聴く際スマホやpc側に音量が設定されてアンプ側の音が小さくなる。,0.8,-0.8
68676,そして少しの間スマホやpc側で音を出さないとアンプ側の設定に自動的に変更されるので大音量で音がなってビビる。,0.6,-0.6
68834,レビューと質問の回答を参考にしてピアノ練習用に購入しました2音源を同時に鳴らすとかなり篭った音になり、更に音割れが酷く使い物にならないので返品いたしました他の方も書いていらっしゃいますが、ギターとなら相性が良いのかもしれません。,0.4,-0.4
69174,あまり過信しすぎるとがっかりしてしまうが、文句ないほどの性能。,0.1,-0.1
69267,ワイヤレスイヤホンを使ったことがなかったため、最初は戸惑ったが慣れればとても使いやすい。,0.8,0.8
69399,イヤホンのタッチボタンの操作が、少し触れただけで反応してしまうため少し気を付ける必要があるかも知れない。bluetoothヘッドホンとしての評価35mm有線接続と比較して、少しだけ高音質になります。aacとaptxに対応しているbluetoothレシーバーを使う必要有だが、使った場合商品説明通りのbluetooth接続時の音声遅延が0になるメリットもあります。,0.4,-0.4
69864,電源on赤と青のled同時点灯の後、すごくシビアで面倒くさいけど直ぐに電源ボタンを離さないと05秒以内ペアリングモードに入ります。,0.0,0.0
70045,充電しながら使うという選択はできるのですがあまりお勧めできません。,0.8,-0.8
70144,充電器のノイズ等がザーザーと入力されるのでせっかくの高音質が台無しになります。,0.3,-0.3
70261,なので基本的に充電中は電源を切ることが前提になります。,0.0,0.0
70342,電源on中に充電端子差し込んでも電源が自動的に切れない仕様です。,0.2,-0.2
70434,なので赤と青の交互点滅になります。bluetoothヘッドセットとしての評価高音質は基本そのままですが、windows8以降の標準スタック現状これ以外選択肢なく、これ以外使うと不具合の原因になります。,0.1,-0.1
70700,でbluetoothヘッドセットを使うと出力音声耳当てスピーカーがエコーします。,0.2,-0.2
70802,ハウリングにも近いかも?,0.1,0.1
70836,マイク部分がどの部分にあるのかなと調べたら、右耳の耳当ての前方ヒンジの15mm下あたりにあるので声が遠いとskype等の音声チャットで言われる可能性があります。,0.2,-0.2
71058,気持ち大き目な声でトークしましょう。,0.3,-0.3
71112,有線ヘッドセットとしての評価有線だとマイクが使えない分、ごく普通の音質がいいだけのヘッドホンです。,0.3,-0.3
71259,有線接続を常用する場合は別途マイクを買いましょう。,0.0,0.0
71334,オススメ編成bluetoothヘッドホンとして使い、マイクを使う場合は別に買って使うと非常に快適な時間を過ごせます。,0.8,0.8
71490,上記の残念仕様がありますが、買って後悔することはないオススメの高コストbluetoothヘッドホンだと思います。,0.3,0.3
